scaffold,size,majority_label_id,n_classes_in_scaffold,class_0_count,class_1_count,class_2_count,class_3_count,class_4_count,class_5_count,class_6_count,class_7_count,class_8_count,class_9_count,class_10_count,split,assignment_score
c1cc(Cn2cncn2)c2cccnc2c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.2007979528491476
c1cc(Cn2nc(-c3nccc(Nc4ccncc4)n3)c3ccccc32)c2c(c1)OCCCO2,1,8,1,0,0,0,0,0,0,0,0,1,0,0,train,0.20072539899472042
c1cc(Cn2nc(-c3nccc(Nc4ccncc4)n3)c3ccccc32)cc(-c2ncon2)c1,1,8,1,0,0,0,0,0,0,0,0,1,0,0,train,0.20065299489928629
c1cc(Cn2nc(-c3nccc(Nc4ccncc4)n3)c3ccccc32)cc(-n2cccc2)c1,1,8,1,0,0,0,0,0,0,0,0,1,0,0,train,0.20058074056284514
c1cc(Cn2nnc3ccccc32)c2cccnc2c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.2005592334030829
c1cc(N2CC3(CCN3)C2)c2ccc(OCCCN3CCCC3)cc2n1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.20051775197846955
c1cc(N2CCC(N3CCNCC3)CC2)ccc1Nc1cncc(NC2CCOCC2)n1,1,8,1,0,0,0,0,0,0,0,0,1,0,0,train,0.20044565039608772
c1cc(N2CCCC2)c2ccc(OCCCN3CCCC3)cc2n1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.20040422723869653
c1cc(N2CCCC2)nc(-c2ccc(Oc3ccc4c(c3)OCO4)cc2)n1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,train,0.2003782145279449
c1cc(N2CCN(Cc3cc(CN4CCCC4)cs3)CC2)ncn1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.20033684963777584
c1cc(N2CCNCC2)ccc1Nc1nc2c(c(Nc3ccc4c(c3)NCC4)n1)COC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.2003153547267033
c1cc(N2CCNCC2)ccc1Nc1ncc2c(n1)-c1[nH]ncc1CC2,1,8,1,0,0,0,0,0,0,0,0,1,0,0,train,0.200243408893447
c1cc(N2CCNCC2)ccc1Nc1ncc2ccn(-c3ccc4c(c3)CCN4)c2n1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.20022192024093172
c1cc(NC2CC2)nc(Nc2ccc(N3CCNCC3)cc2)n1,1,8,1,0,0,0,0,0,0,0,0,1,0,0,train,0.2001501256642016
c1cc(NC2CCCCC2)c2ccc(-c3cnoc3)cc2n1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.2001286432702435
c1cc(NC2CCN(C3CC3)CC2)c2ccc(OCCCN3CCCC3)cc2n1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.2000873426374291
c1cc(NC2CCN(C3CCCCC3)CC2)c2ccc(OCCCN3CCCC3)cc2n1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.20004609877430374
c1cc(NCC2CC2)nc(Nc2ccc3[nH]nnc3c2)c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.20002462413643607
c1cc(NCC2CCCO2)nc(Nc2ccc3[nH]nnc3c2)c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.20000315425959236
c1cc(NCC2CCNCC2)c2ccc(OCCCN3CCCC3)cc2n1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.1999619701612223
c1cc(NCCCN2CCOCC2)nc(Nc2ccc3[nH]nnc3c2)c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19994050654293583
c1cc(NCCN2CCOCC2)nc(Nc2ccc3[nH]nnc3c2)c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19991904768567348
c1cc(NCCc2c[nH]c3ccccc23)nc(Nc2ccc3[nH]nnc3c2)c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.1998975935894352
c1cc(NCc2ccc3c(c2)OCO3)nc(Nc2ccc3[nH]nnc3c2)c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.199876144254221
c1cc(NCc2cccc3ccccc23)nc(Nc2ccc3[nH]nnc3c2)c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.1998546996800309
c1cc(NCc2ccco2)nc(Nc2ccc3[nH]nnc3c2)c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19983325986686484
c1cc(NCc2nccs2)c2sncc2c1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,train,0.19980582007167144
c1cc(Nc2c[nH]c3c2CNCC3)cc(-c2cn[nH]c2)c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.1997843865170626
c1cc(Nc2cc(C3CC3)[nH]n2)nc(NC2CCCC2)n1,1,8,1,0,0,0,0,0,0,0,0,1,0,0,train,0.1997127626647893
c1cc(Nc2cc(C3CC3)[nH]n2)nc(NC2CCCCC2)n1,1,8,1,0,0,0,0,0,0,0,0,1,0,0,train,0.19964128857150903
c1cc(Nc2cc(C3CC3)[nH]n2)nc(NCC2CC2)n1,1,8,1,0,0,0,0,0,0,0,0,1,0,0,train,0.1995699642372218
c1cc(Nc2cc(C3CC3)[nH]n2)ncn1,1,8,1,0,0,0,0,0,0,0,0,1,0,0,train,0.19949878966192752
c1cc(Nc2ccc(Oc3ncc4ccncc4n3)cc2)cc(N2CCCC2)c1,1,7,1,0,0,0,0,0,0,0,1,0,0,0,train,0.1994366725474203
c1cc(Nc2ccc(Oc3ncc4ccncc4n3)cc2)cc(N2CCCNCC2)c1,1,7,1,0,0,0,0,0,0,0,1,0,0,0,train,0.19937464777703065
c1cc(Nc2ccc(Oc3ncc4ccncc4n3)cc2)cc(NC2CCNCC2)c1,1,7,1,0,0,0,0,0,0,0,1,0,0,0,train,0.19931271535075845
c1cc(Nc2ccc3[nH]nnc3c2)nc(N2C3CCC2COC3)c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19929129703990564
c1cc(Nc2ccc3[nH]nnc3c2)nc(N2CCOCC2)c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.1992698834900769
c1cc(Nc2ccc3[nH]nnc3c2)nc(NC2COC2)c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.1992484747012722
c1cc(Nc2ccc3c(c2)OCCO3)nc(Nc2ccc(N3CCC(N4CCC4)CC3)cc2)n1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,train,0.19922105795232897
c1cc(Nc2cnnc(NC3CCCCC3)n2)c2[nH]ccc2c1,1,8,1,0,0,0,0,0,0,0,0,1,0,0,train,0.19915004361875968
c1cc(Nc2n[nH]c3c2CNCC3)cc(-c2cnco2)c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19912864258604535
c1cc(Nc2n[nH]c3c2CNCC3)cc(-c2cncs2)c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.1991072463143551
c1cc(Nc2n[nH]c3c2CNCC3)cc(-n2cncn2)c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19908585480368896
c1cc(Nc2n[nH]c3c2CNCC3)ncc1-c1cn[nH]c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19906446805404687
c1cc(Nc2nc(-c3cncs3)cs2)ccn1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,train,0.19903706536615506
c1cc(Nc2nn(C3CC3)c3c2CNCC3)cc(-c2cn[nH]c2)c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19901568487507015
c1cc(Nc2nn(CC3CC3)c3c2CNCC3)cc(-c2ccn[nH]2)c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19899430914500932
c1cc(Nc2nn(CC3CC3)c3c2CNCC3)cc(-c2ccncc2)c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.1989729381759726
c1cc(Nc2nn(CC3CC3)c3c2CNCC3)cc(-c2cnoc2)c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19895157196795998
c1cc(Nc2nn(CC3CC3)c3c2CNCC3)cc(C2CCCCC2)c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19893021052097143
c1cc(Nc2nn(CC3COC3)c3c2CNCC3)cc(-c2cn[nH]c2)c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19890885383500692
c1cc(OC2CC2)ncc1Cc1nc2c3c(ccc2n1C1CCCCC1)NCCC3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19888750191006652
c1cc(OC2CCCCC2)nc(-c2cnnn2C2CCNCC2)c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.1988661547461502
c1cc(OCC2CCC2)cc(-c2ccc3ncncc3c2)c1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,train,0.1988387706119092
c1cc(Oc2cc(C3CC3)cc(C3CC3)c2)nc(-c2cnnn2C2CCNCC2)c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19881742970655006
c1cc(Oc2cc(C3CCCCC3)ncn2)c2ncsc2c1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,train,0.19879005364322785
c1cc(Oc2cc(N3CCCCC3)ncn2)c2ncsc2c1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,train,0.1987626841532914
c1cc(Oc2ccc(OCC3CCNCC3)cc2)cc(-c2ccncn2)c1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.19872161223333623
c1cc(Oc2cccc(-c3cnnn3C3CCNCC3)n2)cc(C2CCCC2)c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.1987002805816006
c1cc(Oc2cccc(-c3cnnn3C3CCNCC3)n2)cc(C2CCCCC2)c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19867895369088906
c1cc(Oc2cncnc2)cc(-c2ncc[nH]2)c1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,train,0.1986498105706408
c1cc(Oc2cncnc2)cc(-c2nnn[nH]2)c1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,train,0.1986206724407495
c1cc(Sc2ncnc3[nH]cnc23)c2nsnc2c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19859935330612827
c1cc2[nH]c(-c3cn4cnnc4cn3)nc2cn1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19857803893253112
c1cc2[nH]c(-c3cn4cnnc4cn3)nc2nc1N1CCOCC1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19855672931995805
c1cc2[nH]c(C3CC3)nc2cc1-c1cnoc1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19853542446840905
c1cc2[nH]c3cc(-c4cn[nH]c4)ccc3c2c(-c2cn[nH]c2)n1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19851412437788418
c1cc2[nH]c3cc(-c4cnoc4)ccc3c2c(-c2c[nH]nc2C2CC2)n1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19849282904838333
c1cc2[nH]c3cc(-c4cnoc4)ccc3c2c(-c2cnoc2)n1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19847153847990662
c1cc2[nH]cc(-c3n[nH]c4c3CNCC4)c2cc1-c1cn[nH]c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19845025267245392
c1cc2[nH]cc(CCN3CCCC3)c2cc1-c1cnoc1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19842897162602532
c1cc2[nH]nc(-c3cn[nH]c3)c2cc1-c1nc(C2CCOCC2)n2c1CNCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19840769534062083
c1cc2[nH]nc(-c3cn[nH]c3)c2cc1-c1nc(N2CCOCC2)n2c1CNCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.1983864238162404
c1cc2[nH]nc(-c3cnoc3)c2cc1-c1nc(C2CC2)n2c1CNCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.198365157052884
c1cc2[nH]nc(Nc3ncnc4[nH]c5cc(-c6cnoc6)ccc5c34)c2cn1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19834389505055172
c1cc2[nH]ncc2cc1-c1nc(C2CC2)n2c1CNCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19832263780924353
c1cc2[nH]ncc2cc1Cc1nc2c3c(ccc2n1C1CCCCC1)NCCC3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.1983013853289594
c1cc2[nH]ncc2cc1Nc1n[nH]c2c1CNCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19828013760969937
c1cc2c(-c3ccc4c(c3)CNCCO4)nccc2cn1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19825889465146343
c1cc2c(-c3cn[nH]c3)n[nH]c2cc1-c1nc(C2CC2)n2c1CNCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19823765645425154
c1cc2c(-c3n[nH]c4c3CNCC4)c[nH]c2cc1-c1cn[nH]c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19821642301806375
c1cc2c(-c3nc(C4CC4)n4c3CNCC4)cncc2cc1-c1cn[nH]c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.1981951943429
c1cc2c(-c3nn(C4CCOCC4)c4c3CNCC4)cncc2cc1-c1cn[nH]c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19817397042876034
c1cc2c(-c3nn(C4COC4)c4c3CNCC4)c[nH]c2cc1-c1cn[nH]c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19815275127564475
c1cc2c(NC3=NC4(CO3)CN3CCC4CC3)ncnn2c1,1,10,1,0,0,0,0,0,0,0,0,0,0,1,train,0.1980907893715395
c1cc2c(NC3=NCC4(CN5CCC4C5)O3)ncnn2c1,1,10,1,0,0,0,0,0,0,0,0,0,0,1,train,0.19802915611126903
c1cc2c(NC3CCN(C4CC4)CC3)nc(N3CCCCC3)nc2cc1OCCCN1CCCC1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.19798818289193065
c1cc2c(NC3CCN(CC4CCCCC4)CC3)nc(N3CCCNCC3)nc2cc1OCCCN1CCCCC1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.19794726644228128
c1cc2c(NC3CCNCC3)c3c(nc2cc1C1CC1)CCC3,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.1979064067623209
c1cc2c(NC3CCNCC3)cc(C3CCCO3)nc2cc1OCCCN1CCCC1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.19786560385204957
c1cc2c(NC3CCNCC3)cc(C3CCOCC3)nc2cc1OCCCN1CCCC1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.19782485771146724
c1cc2c(NC3CCNCC3)cc(N3CCNCC3)nc2cc1OCCCN1CCCC1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.19778416834057388
c1cc2c(NC3CCNCC3)nc(C3CCCCC3)nc2cc1C1CCNCC1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.1977435357393696
c1cc2c(NC3CCNCC3)nc(C3CCCCC3)nc2cc1CCCN1CCOCC1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.1977029599078543
c1cc2c(NC3CCNCC3)nc(C3CCCCC3)nc2cc1OCCCN1CCCC1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.19766244084602805
c1cc2c(NC3CCNCC3)nc(C3CCCCC3)nc2cc1OCCCN1CCCCC1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.1976219785538908
c1cc2c(NC3CCNCC3)nc(C3CCOCC3)nc2cc1OCCCN1CCCC1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.19758157303144253
c1cc2c(NC3CCNCC3)nc(N3CCCC3)nc2cc1OCCCN1CCCC1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.19754122427868334
c1cc2c(NC3CCNCC3)nc(N3CCCCCC3)nc2cc1OCCCN1CCCC1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.1975009322956131
c1cc2c(NC3CCNCC3)nc(N3CCCCCC3)nc2cc1OCCCN1CCCCC1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.19746069708223193
c1cc2c(NC3CCNCC3)nc(N3CCCN(C4CCCCC4)CC3)nc2cc1OCCCN1CCCC1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.1974205186385397
c1cc2c(NC3CCNCC3)nc(N3CCCN(CC4CCCCC4)CC3)nc2cc1OCCCN1CCCC1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.19738039696453658
c1cc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2cc1C1CCCCN1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.19734033206022245
c1cc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2cc1C1CCCNC1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.19730032392559727
c1cc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2cc1C1CCNCC1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.1972603725606612
c1cc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2cc1CCC1CCCCN1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.1972204779654141
c1cc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2cc1CCC1CCNCC1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.197180640139856
c1cc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2cc1CCCN1CCCC1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.19714085908398693
c1cc2c(NC3CCNCC3)nc(N3CCNCC3)nc2cc1OCCCN1CCCCC1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.1971011347978069
c1cc2c(NC3CCNCC3)nc(N3CCOCC3)nc2cc1OCCCN1CCCC1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.19706146728131582
c1cc2c(Nc3ccc4c(c3)NCC4)nc(NC3CCNC3)nc2s1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19704029182508578
c1cc2c(Nc3ccc4c(c3)NCC4)nc(NC3CCOC3)nc2s1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19701912112987985
c1cc2c(Nc3ccc4c(c3)NCC4)nc(NCC3CCNCC3)nc2s1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19699795519569796
c1cc2c(Nc3ccc4c(c3)NCC4)nc(Nc3ccc(N4CCNCC4)cc3)nc2s1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19697679402254017
c1cc2c(OCC3CCNCC3)nc3sccc3n2c1,1,10,1,0,0,0,0,0,0,0,0,0,0,1,train,0.1969155313370321
c1cc2c(c(-c3cn[nH]c3)c1)CCCC2,1,10,1,0,0,0,0,0,0,0,0,0,0,1,train,0.1968545972953588
c1cc2c(c(-c3nn(C4CCOCC4)c4c3CNCC4)c1)CCCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19683344387829133
c1cc2c(c(-n3ccc4cnc(Nc5ccc(N6CCNCC6)cc5)nc43)c1)CCN2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19681229522224797
c1cc2c(c(Cc3nc4c5c(ccc4n3C3CCCCC3)NCCC5)c1)COC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19679115132722863
c1cc2c(c(Cc3nc4c5c(ccc4n3C3CCCCC3)NCCC5)c1)OCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19677001219323342
c1cc2c(c(Nc3ncc(-c4ccc(N5CCCC5)cc4)o3)c1)CCCC2,1,3,1,0,0,0,1,0,0,0,0,0,0,0,train,0.1967427436212701
c1cc2c(c[nH+]c3c4cc5c(cc4ccc23)OCO5)c2c1OCO2,1,3,1,0,0,0,1,0,0,0,0,0,0,0,train,0.19671548162269242
c1cc2c(cc1-c1ccn(CCC3CCOCC3)c1)CCCN2c1nc(C2CC2)n2c1CNCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.1966943502447876
c1cc2c(cc1-c1cn[nH]c1)CCCCN2c1nn(C2CCOC2)c2c1CNCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.1966732236279068
c1cc2c(cc1-c1cn[nH]c1)CCCN2c1ccc2[nH]ncc2n1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.1966521017720501
c1cc2c(cc1-c1cn[nH]c1)CCCN2c1ccc2c(c1)CCCN2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19663098467721746
c1cc2c(cc1-c1cn[nH]c1)CCCN2c1ccc2c(c1)CNCCN2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.1966098723434089
c1cc2c(cc1-c1cn[nH]c1)CCCN2c1nn(C2CCCCC2)c2c1CNCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19658876477062437
c1cc2c(cc1-c1cn[nH]c1)CCCN2c1nn(C2CCOCC2)c2c1CCCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.196567661958864
c1cc2c(cc1-c1cn[nH]c1)CCN2c1nn(C2CCOC2)c2c1CNCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.1965465639081277
c1cc2c(cc1-c1cn[nH]c1)ncn2-c1n[nH]c2c1CNCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.1965254706184154
c1cc2c(cc1-c1cnn(C3CC3)c1)CCCN2c1nc(C2CC2)n2c1CNCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19650438208972726
c1cc2c(cc1-c1cnn(C3CCC3)c1)CCCN2c1nc(C2CC2)n2c1CNCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19648329832206318
c1cc2c(cc1-c1cnn(C3CCOCC3)c1)CCCN2c1nc(C2CC2)n2c1CNCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19646221931542318
c1cc2c(cc1-c1cnn(CC3CC3)c1)CCCN2c1nc(C2CC2)n2c1CNCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19644114506980725
c1cc2c(cc1-c1cnoc1)C(OCCCN1CCCC1)CC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.1964200755852154
c1cc2c(cc1-c1cnoc1)C(OCCCN1CCCCC1)CC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19639901086164757
c1cc2c(cc1-c1cnoc1)C(OCCCN1CCNCC1)CC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19637795089910387
c1cc2c(cc1-c1cnoc1)C(OCCCN1CCOCC1)CC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19635689569758427
c1cc2c(cc1-c1cnoc1)CCCN2c1nc(C2CC2)n2c1CNCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19633584525708875
c1cc2c(cc1-c1cnoc1)nc(-c1cnn3c1CCC3)n2CCN1CCOCC1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19631479957761727
c1cc2c(cc1-c1cnoc1)ncc1nc(C3CCCCC3)[nH]c12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19629375865916993
c1cc2c(cc1-c1cnoc1)ncc1nc(C3CCOCC3)n(CC3CC3)c12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.1962727225017466
c1cc2c(cc1-c1cnoc1)ncc1nc(C3CCOCC3)n(CC3CCOCC3)c12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.1962516911053474
c1cc2c(cc1-c1cnoc1)ncc1nc(CN3CCOCC3)[nH]c12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19623066446997225
c1cc2c(cc1-c1cnoc1)ncc1nc(N3CCOCC3)n(CC3CCOCC3)c12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19620964259562115
c1cc2c(cc1N1CCSCC1)ncc1nncn12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19618862548229415
c1cc2c(cc1Nc1n[nH]c3c1CNCC3)CNN2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19616761312999126
c1cc2c(cc1Nc1nc(NC3CCNCC3)nc3c1COC3)NCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19614660553871244
c1cc2c(cc1Nc1nn(CC3CC3)c3c1CNCC3)CCCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19612560270845766
c1cc2c(cc1OC1CCNCC1)ncc1nncn12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.196104604639227
c1cc2c(cc1OC1CCOCC1)ncc1nncn12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.1960836113310204
c1cc2c(cc1OCC1CCCCO1)ncc1nncn12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.1960626227838379
c1cc2c(cc1OCCCN1CCCC1)N=C(C1CCCCC1)CC(NC1CCNCC1)=N2,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.19602307643096056
c1cc2c(cc1OCCCN1CCCC1)N=C(C1CCCCC1)CN=C2NC1CCNCC1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.19598358684777228
c1cc2c(cc1OCCCN1CCCC1)NC(C1CCCCC1)CN=C2NC1CCNCC1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,train,0.195944154034273
c1cc2c(ccc3nncn32)[nH]1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19592317474071397
c1cc2c(ccn2-c2n[nH]c3c2CNCC3)cc1-c1cn[nH]c1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.195902200208179
c1cc2c(nc(CC3CCCC3)n2C2CCCCC2)c2c1NCCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.1958812304366681
c1cc2c(nc(CC3CCCCCC3)n2C2CCCCC2)c2c1NCCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.1958602654261813
c1cc2c(nc(CC3CCCCO3)n2C2CCCCC2)c2c1NCCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.1958393051767186
c1cc2c(nc(CC3CCCOC3)n2C2CCCCC2)c2c1NCCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19581834968827994
c1cc2c(nc(CC3CCNCC3)n2C2CCCCC2)c2c1NCCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.1957973989608654
c1cc2c(nc(CC3CCOCC3)n2C2CCCCC2)c2c1NCCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19577645299447488
c1cc2c(nc(CCC3CCCO3)n2C2CCCCC2)c2c1NCCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19575551178910844
c1cc2c(nc(CCC3CCOC3)n2C2CCCCC2)c2c1NCCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19573457534476613
c1cc2c(nc(OCCC3CCCC3)n2C2CCCCC2)c2c1NCCC2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.19571364366144786
c1cc2c(s1)-c1cnoc1CN=C2C1CCOCC1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,train,0.1956927167391537
